Crosswalk2023_CBSA Code,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA
22190.0,0.0,0.0,162639.53863943205,163171.0209774169,13429.695930822516,101022.88965146647,1280.7494025189997,11938.705398792168,17399.999999999574,125773.03592610464,173535.76648588298,607199.4313991661,2357235.1485210005,0.0,0.0,810.7618414123542,10831.416848958967,0.0,0.0,876.5495852869435,536007.8,11817.594349918132,849.6171123485469,145937.45001746606,81298.49183072438,4499.99999999999,32300.09225010828,13640.210661341212,357031.0601069787,1345724.4773909464,0.0,0.0,7439.313546443994,4648.80450049302,0.0,0.0,409607600000.0,409700400000.0,409607600000.0,409607600000.0,409607600000.0,409568776994.6954,130264436124.97856,409607600000.0,4495910367.568585,409607600000.0,409607600000.0,0.0,0.0,134080386239.66072,409607600000.0,0.0,0.0,6307068896.0,6306973000.0,6307068896.0,6307068896.0,6307068896.0,6306942238.325139,2220516736.3302894,6307068896.0,152056183.5057164,6307068896.0,6307068896.0,0.0,0.0,1857590932.5217505,6307068896.0,6307068896.0,35311.0,576.47859867
22220.0,0.0,0.0,861878.6211948926,1321406.2581736487,70886.54753410691,4603572.489359364,3600.7080898516547,106804.2154636049,81107.81810563302,1756302.0507601409,5221277.016612567,4249095.726644338,13784858.281364275,0.0,0.0,296874.7655921952,501059.51535179064,0.0,0.0,23704.83069780114,3972222.3000000003,3452140.54815436,1956.52559193993,288688.7771606373,11024504.214481853,221848.04355055362,117530.49830331713,1324839.962488751,1589626.6417116898,3692627.6226177597,0.0,0.0,14041304.034920253,3025731.8659554864,0.0,0.0,6338390800000.0,6342010000000.0,6338390800000.0,6338390800000.0,6300644437799.728,6337027910812.754,1479437925891.9219,6338390800000.0,161513534394.88245,6338390800000.0,6338390800000.0,0.0,0.0,479351705856.97437,6338390800000.0,0.0,0.0,91063490686.0,91062254000.0,91063490686.0,91063490686.0,90013743271.10648,91055156899.63486,21820630864.877502,91063490686.0,2556972241.8107667,91063490686.0,91063490686.0,0.0,0.0,6808954074.770442,91063490686.0,91063490686.0,546413.0,2700.68725368
22260.0,0.0,0.0,221902.8573959141,1839.8992832005724,40095.12726857051,243698.54770080728,0.0,4147.691191059712,17400.000000000164,51235.77002211112,954.2210819345838,61103.05807720823,376255.67176806816,0.0,0.0,33658.17174172541,10818.41332428687,0.0,0.0,681.4930335050706,12850.1,28876.939874287047,2493.876885271776,0.0,109036.98126549326,105000.00000000004,105462.62925023201,3314.5983391367186,2143160.0834350106,3574737.782563792,0.0,0.0,907572.4424732968,560686.8616873645,0.0,0.0,696486147471.6799,696939600000.0,696487200000.0,696486147471.6799,0.0,696487200000.0,132010311854.24904,696487200000.0,69599908.45097879,696487200000.0,696487200000.0,0.0,0.0,127340472870.79416,696486147471.6799,0.0,0.0,29525403022.0923,29525208000.0,29525414471.0,29525403022.092297,0.0,29525414471.0,5905498276.679956,29525414471.0,990467.9999911904,29525414471.0,29525414471.0,0.0,0.0,5302160774.13588,29525403022.092297,29525414471.0,60042.0,2246.7826839900004
22300.0,0.0,0.0,32921.1986406618,56718.1626746643,10279.585010541903,114057.17037578272,1018.1456137824782,593.3962232671629,17400.000000001786,165845.47189026256,138868.12148363044,29973.852567133057,1773200.8269231012,0.0,0.0,209.39294613306788,61645.336440261366,0.0,0.0,3897.5075489644655,285062.4,1542012.346692119,1603.4023437379271,137118.2055593357,867638.9086997036,4500.00000000001,52377.7422253173,3673246.936208654,736591.269849224,1686552.204234104,0.0,0.0,2316.796522278455,458282.58022696624,0.0,0.0,868665831738.404,869072000000.0,868666000000.0,868665831738.404,868036345919.1508,868568713869.3453,41249688811.18184,868666000000.0,54733674125.17375,868666000000.0,868666000000.0,0.0,0.0,24679924879.812187,868665831738.404,0.0,0.0,15955315753.321964,15955152000.0,15955317386.0,15955315753.321964,15950329078.511642,15954377499.621752,1141895587.925922,15955317386.0,1046790703.2279712,15955317386.0,15955317386.0,0.0,0.0,411023590.5726407,15955315753.321964,15955317386.0,74885.0,539.03705778
22340.0,0.0,0.0,0.0,18949.9537447459,14093.382712690156,31150.234560438872,22826.306563067377,1601.634441580881,17399.999999983553,52083.48764650583,119403.61786175874,54318.82810050938,856801.6239458215,0.0,0.0,53.638945530816045,7776.751137328018,0.0,0.0,0.0,88759.19999999998,29373.89944546485,224.35817088127612,1364525.8341875507,1687.8295467498576,4009.439067930253,513.8653644243232,312526.38999403245,53927.303096042175,226446.0752739894,0.0,0.0,17940.438676906757,11077.46843282679,0.0,0.0,0.0,199450400000.0,198789200000.0,198789154927.04,198789154927.04,198646507733.71567,4656063425.619203,198789200000.0,4298379154.996017,198789200000.0,198789200000.0,0.0,0.0,24605782879.825943,198789154927.04,0.0,0.0,0.0,3330947000.0,3331012255.0,3331012100.773797,3331012100.773797,3328220064.0078607,80188781.35860501,3331012255.0,100770146.17902836,3331012255.0,3331012255.0,0.0,0.0,356185106.15946084,3331012100.773797,3331012255.0,17137.0,256.47043383
22380.0,36919.52184,0.0,163016.1770067811,1072699.1903111776,5069.65175704747,6199.450070825768,0.0,86569.30588679705,44205.373861501896,2729415.7573374803,8563462.78570653,17187.576252241008,105760.95546264104,0.0,0.0,6949.739766904685,211772.37002113904,47.483807,0.0,5680.8065483129,3561243.0,4427.351583627612,4.821444869404054,0.0,451.8682212950118,395053.5274114837,35844.3130668808,2784077.9520327942,1654.2711197733427,151456.5934766865,0.0,0.0,20221567.69787592,6230.569431255947,58000000.0,0.0,1296815588311.3933,1683171600000.0,1677696400000.0,323950818805.1994,0.0,1677696400000.0,508358289782.41376,1677696400000.0,84207110948.88718,1677696400000.0,1677696400000.0,0.0,0.0,306113374429.9003,1677696400000.0,1000000.0,0.0,23239058909.75827,29200396000.0,29200809809.0,6207599898.846166,0.0,29200809809.0,10281460218.933031,29200809809.0,2550678985.461445,29200809809.0,29200809809.0,0.0,0.0,6194736836.990671,29200809809.0,29200809809.0,144629.0,18849.77909997
22420.0,0.0,0.0,595053.1514263388,70110.53952842977,77364.7492628697,1462006.4845473282,1063.8865565270823,10744.997405004067,17399.999999999454,593135.172359673,520899.26792522246,230865.81521732517,14762990.935580956,0.0,0.0,2326.243747602628,6262.9401121188685,0.0,0.0,2260.1201515471566,241457.9,174541.42656394702,7334.809402248768,105082.96390425909,399044.2458985316,4500.000000000001,18112.26334654116,345620.954215939,5545652.999817484,10778722.18655446,0.0,0.0,22675.025135711174,31528.0363871967,0.0,0.0,4709820304967.695,4712047600000.0,4709820400000.0,4709820304967.696,4704908962448.976,4709676454930.973,124387972824.14401,4709820400000.0,56990788685.3774,4709820400000.0,4709820400000.0,0.0,0.0,223313090969.372,4709820304967.696,0.0,0.0,72988043494.11728,72986789000.0,72988051320.0,72988043494.1173,72927740743.66827,72986073643.3666,2244987099.037416,72988051320.0,1022923443.960035,72988051320.0,72988051320.0,0.0,0.0,3481787281.735824,72988043494.11728,72988051320.0,406019.0,656.14485144
22500.0,0.0,0.0,0.0,1622258.8809021171,125508.55629496176,1452157.0394764708,901692.0868655192,98267.13615721211,34800.000000002634,989327.7179790775,343277.3454125532,841258.4347220332,6553672.049865855,0.0,0.0,32205.48706938491,465782.5100194403,0.0,0.0,0.0,4380032.2,903243.0557154989,16890.59442478043,40251296.89655463,951119.958567031,9000.000000000016,105093.00662162802,464078.34663271735,461918.88100165734,4505699.548951524,0.0,0.0,246772.11548954665,10593.710779519384,0.0,0.0,0.0,2319582400000.0,2316902800000.0,2316902800000.0,2316801344134.464,2316902800000.0,294105405079.89264,2316902800000.0,24120733173.167694,2316902800000.0,2316902800000.0,0.0,0.0,154872323664.24365,2316902800000.0,0.0,0.0,0.0,36571806000.0,36572405981.0,36572405981.0,36571179882.4275,36572022380.093414,5098839728.115861,36572405981.0,346253589.5537057,36572405981.0,36572405981.0,0.0,0.0,2038274914.0081053,36572405981.0,36572405981.0,199733.0,1384.3642694700002
22520.0,0.0,0.0,465960.96592408954,1721229.1889048847,132622.20183512344,1354581.010112825,9131.593114238929,38658.91972225608,34800.00000000032,938713.7922591909,1471984.7202205264,1537504.3920319858,6439160.3904142715,0.0,0.0,1551.3271452754118,70631.09991132934,0.0,0.0,2017.5383290171285,5137296.699999999,81523.60073755452,12711.064230143871,619143.829471102,184623.24924393411,8999.999999999989,32003.481478741385,238959.7816804646,1058136.08180734,4751377.740236922,0.0,0.0,13806.330490155186,11587.765939792931,0.0,0.0,1747447200000.0,1749175600000.0,1747447200000.0,1747447200000.0,1742394069272.1653,1747444707728.4053,478643935195.6086,1747447200000.0,29905760083.99899,1747447200000.0,1747447200000.0,0.0,0.0,157836864396.65314,1747447200000.0,0.0,0.0,29033732843.0,29033293000.0,29033732843.0,29033732843.0,28962538492.50206,29033666778.136383,6991487638.157134,29033732843.0,716708469.7572517,29033732843.0,29033732843.0,0.0,0.0,2377671130.6323686,29033732843.0,29033732843.0,150642.0,1356.67650027
22540.0,0.0,0.0,1089708.277554204,13135.779232033732,87411.87717788729,598496.1388322131,71.09317172000026,739.2253633366846,17399.999999999804,52129.88861688848,448705.7643473794,41411.45968033403,3200381.339660576,0.0,0.0,9557.261809651187,196353.4415383112,0.0,0.0,216.485795718582,56437.6,18549.536579568095,1845.9353389796447,22444.56448246043,6973.068045363901,4500.000000000002,94594.22410893955,317198.3578546117,1368113.6712539576,3891218.5272311503,0.0,0.0,168935.93053028395,1257.5418046326827,0.0,0.0,1207014800000.0,1208186400000.0,1207014800000.0,1207014800000.0,1207014800000.0,1207014800000.0,161353668566.44635,1207014800000.0,73638312546.55354,1207014800000.0,1207014800000.0,0.0,0.0,58719092804.52824,1207014800000.0,0.0,0.0,30998382007.0,30998114000.0,30998382007.0,30998382007.0,30998382007.0,30998382007.0,4815771197.410122,30998382007.0,1704501762.8570008,30998382007.0,30998382007.0,0.0,0.0,1872616701.896744,30998382007.0,30998382007.0,104053.0,773.57322003
22580.0,0.0,0.0,1324.2913584899295,53114.90846097512,50630.3973568633,0.0,8789.820724813522,83484.64943873005,31513.30309409516,273316.49914834456,49538.66574647337,508465.39509175933,741181.8288814856,0.0,0.0,40327.83674893207,1099.7666240707315,0.0,0.0,25.92532325629996,390096.8,7449.845623114403,0.0,639810.4715388495,1149809.7386403028,279049.7374981744,36735.83307484321,464229.6849767893,246271.03758351548,950669.1944466062,0.0,0.0,74082.16865997978,4953.741595119478,0.0,0.0,35065694622.43989,747550400000.0,746796400000.0,0.0,746774237328.0114,746778313501.8088,323858350603.08356,746796400000.0,5343198751.68917,746796400000.0,746796400000.0,0.0,0.0,51347531545.4277,746796400000.0,0.0,0.0,1097665063.0642536,12435904000.0,12436134897.0,0.0,12433901084.4066,12436104526.937267,5435122869.399632,12436134897.0,138233038.25061065,12436134897.0,12436134897.0,0.0,0.0,691138053.4342923,12436134897.0,12436134897.0,64379.0,572.97592911
22620.0,0.0,0.0,0.0,1057182.9386196476,31117.517449495022,683146.7358950351,586.3946077809135,37727.19787945588,17400.000000000673,77056.4209429366,94681.19803017809,387094.83447752224,6392329.772384549,0.0,0.0,677.2002263022217,1431.0443912716648,0.0,0.0,0.0,1583863.7,7336.932676571008,371.05265675306623,44407.72883196272,115.14281026755557,4500.000000000001,8053.803838958075,23842.346264744367,142499.71508202882,1008044.8695510656,0.0,0.0,3859.859615838804,11002.058474138355,0.0,0.0,0.0,267844000000.0,267182800000.0,267182800000.0,267078051725.1568,267182800000.0,52315378940.24767,267182800000.0,15159114183.324415,267182800000.0,267182800000.0,0.0,0.0,108127293160.25545,267182800000.0,0.0,0.0,0.0,3348356000.0,3348442591.0,3348442591.0,3347627180.9724264,3348442591.0,586093012.8921142,3348442591.0,201658009.5470768,3348442591.0,3348442591.0,0.0,0.0,931691141.7940665,3348442591.0,3348442591.0,23033.0,648.9992289300001
22660.0,279137.84117208613,0.0,3086555.8821660755,91992.48193252111,847704.0871930132,0.0,0.0,135240.88244456812,87277.7737363927,5159104.669242708,3393036.620541722,1708427.1447643149,3297843.020014299,0.0,0.0,70426.40678047948,25885.597553232295,0.016666711998333,0.0,4544.199704941496,685457.6,18707130.678983,0.0,0.0,55232.43481586689,637016.0415253991,17151.150964260454,21934704.908981826,252301.89533015585,6851874.921163391,0.0,0.0,8243693.754218698,143230.5605901652,58000000.0,0.0,4161987200000.0,4165165600000.0,4161987200000.0,0.0,0.0,4161987200000.0,385839762454.79694,4161987200000.0,36257168401.32085,4161987200000.0,4161987200000.0,0.0,0.0,381370084638.39514,4161987200000.0,1000000.0,0.0,64104917711.0,64104124000.0,64104917711.0,0.0,0.0,64104917711.0,7451178943.635827,64104917711.0,984941936.8703027,64104917711.0,64104917711.0,0.0,0.0,6751924901.805686,64104917711.0,64104917711.0,358792.0,2660.57947779
22700.0,0.0,0.0,365748.5104150467,4142.277612464512,122062.17951236032,146894.38185185037,7.336939680000009,7140.073610472874,17400.000000000524,64636.05650541322,64240.71460153237,124803.18278071936,6017735.513433589,0.0,0.0,555.9803908492939,295263.6512115935,0.0,0.0,306.74478302257114,16018.1,452140.9102142856,10479.52681175828,3214.9469452046123,104897.1860203352,4499.999999999984,10550.358933802727,107323.1876678713,544851.3826765195,2670460.50438448,0.0,0.0,7036.654736099086,101738.70440762292,0.0,0.0,429060800000.0,429188400000.0,429060800000.0,429060800000.0,429060800000.0,429034163960.7825,152530587906.61758,429060800000.0,4622180802.778899,429060800000.0,429060800000.0,0.0,0.0,90804403584.36221,429060800000.0,0.0,0.0,7807855452.0,7807708000.0,7807855452.0,7807855452.0,7807855452.0,7807674730.574159,2324424144.286596,7807855452.0,107062181.57836778,7807855452.0,7807855452.0,0.0,0.0,1736572593.4946382,7807855452.0,7807855452.0,36988.0,725.76671232
22780.0,0.0,0.0,168327.08886955358,213623.7242107956,6859.099207180196,2700655.5087391795,187.0372457195008,16110.67919404741,17399.99999999992,414227.1912196926,1692592.1467458017,775446.7228823171,1213505.3608001643,0.0,0.0,2714.6980298906265,45706.06439278609,0.0,0.0,19.556812632276007,650453.5,6773.455174319303,596.7419675879928,25013.139002990774,762379.7676338289,4500.000000000005,1830.662602772544,720331.5418127184,142270.7600248109,1010618.4040014131,0.0,0.0,296423.3943532392,12065.794868017112,0.0,0.0,624219200000.0,625878000000.0,624219200000.0,624219200000.0,623814226387.8907,624219200000.0,282608270262.8463,624219200000.0,7696979903.601094,624219200000.0,624219200000.0,0.0,0.0,38419254733.17008,624219200000.0,0.0,0.0,8339722108.0,8339583000.0,8339722108.0,8339722108.0,8332422539.5138445,8339722108.0,3787194914.562205,8339722108.0,120858234.03998823,8339722108.0,8339722108.0,0.0,0.0,410839691.4067623,8339722108.0,8339722108.0,53812.0,557.04764934
22800.0,0.0,0.0,212578.50164090816,29706.8115396084,31568.014749529917,966965.8196113292,24.198337760000072,504.43570556177974,46422.35454234632,47628.978292293454,289088.15777333034,308400.95138905133,598183.5358519446,0.0,0.0,920.1622138207725,24387.932975739655,0.0,0.0,99.312722921035,159001.8,1338896.0542087152,14728.426410428932,9618.166651478523,90770.717443538,9154.857756352803,40895.85658842022,540876.2083516369,905719.0817922684,1552343.959549676,0.0,0.0,16466.142833303868,3368.544977687852,0.0,0.0,389040800000.0,389238000000.0,389040800000.0,389040800000.0,389040800000.0,389040800000.0,101351544753.32736,389040800000.0,5956970771.182786,389040800000.0,389040800000.0,0.0,0.0,41614557284.86422,389040800000.0,0.0,0.0,9773188975.0,9773059000.0,9773188975.0,9773188975.0,9773188975.0,9773188975.0,2336932281.3785105,9773188975.0,240478317.85359496,9773188975.0,9773188975.0,0.0,0.0,1079535935.4879014,9773188975.0,9773188975.0,33538.0,544.32897714
22820.0,0.0,0.0,312183.8371800075,3831.9654833847,116299.16352568907,0.0,0.0,28521.20916171096,786.085530477546,131644.09215629523,1460189.4585688564,661843.0623485121,469144.4168893391,0.0,0.0,78.19237326764798,16213.578672204329,0.0,0.0,592.0887941087997,27297.5,679763.2188349364,0.0,0.0,12514.736557735936,225.59799965334247,3618.2590802142786,2665444.849116194,325372.49587877194,1841211.576935368,0.0,0.0,11055.888838982211,39459.52032458688,0.0,0.0,337513600000.0,337687600000.0,337513600000.0,0.0,0.0,336684156069.0642,157217106.0955092,337513600000.0,37791037568.13557,337513600000.0,337513600000.0,0.0,0.0,23941439818.9874,337513600000.0,0.0,0.0,6554146331.0,6554067000.0,6554146331.0,0.0,0.0,6523987532.998593,4511959.993066849,6554146331.0,652827574.3996837,6554146331.0,6554146331.0,0.0,0.0,564311538.5084945,6554146331.0,6554146331.0,29096.0,1306.93078854
22840.0,0.0,0.0,164382.87826093863,245281.08753849144,31441.374985704937,51052.87899260881,4366.136014585814,18935.707850194303,17400.00000000045,149324.44516675768,342531.59834763734,374683.9551223909,3230045.930070661,0.0,0.0,649.5466363112296,157379.92738724564,0.0,0.0,857.6607226755436,1108377.0,112201.04447982626,415.65431026690095,433362.3854914325,152156.06579233875,4500.000000000007,52902.54255415981,252589.77956179847,395233.4505995391,858508.3703312677,0.0,0.0,7172.587330043226,6564.221895382689,0.0,0.0,827996400000.0,830652800000.0,827996400000.0,827996400000.0,827996400000.0,827996400000.0,189315875136.9992,827996400000.0,15869172787.271744,827996400000.0,827996400000.0,0.0,0.0,20294836936.521515,827996400000.0,0.0,0.0,12342314361.0,12342096000.0,12342314361.0,12342314361.0,12342314361.0,12342314361.0,3142682324.428992,12342314361.0,475801302.8400016,12342314361.0,12342314361.0,0.0,0.0,430694056.22114223,12342314361.0,12342314361.0,71379.0,786.52368522
22900.0,0.0,0.0,3009211.6871067765,495292.63235700567,47484.764090756806,6932356.463859625,2307.1100674692757,26754.31326823616,52200.0,373585.58735241473,2178219.866965978,898332.9123917043,10158233.871418562,0.0,0.0,384358.68107051775,293945.29381219676,0.0,0.0,6914.559679874218,1674786.6,494985.4877050636,10106.476380675944,173593.735027039,160065.90674184638,114000.00000000033,45355.6444380894,635089.1175499643,632765.8342068549,4896490.404260388,0.0,0.0,7649721.102762161,2157532.215663195,0.0,0.0,2633907600000.0,2635670800000.0,2633907600000.0,2633907600000.0,2625293556218.3213,2633582982192.269,722270620259.3545,2633907600000.0,94254547760.70679,2633907600000.0,2633907600000.0,0.0,0.0,193045920301.34995,2633907600000.0,0.0,0.0,39844026880.0,39843382000.0,39844026880.0,39844026880.0,39772208953.28933,39841877519.181854,10447267592.844654,39844026880.0,2083336673.2877913,39844026880.0,39844026880.0,0.0,0.0,2415002841.3872805,39844026880.0,39844026880.0,227061.0,1883.11267638
23060.0,0.0,0.0,1786968.6959633403,170847.19906407254,20069.15354202568,971653.0208059882,1521.4970826027995,15263.24856107237,46965.673452398776,670140.3030786511,1185449.8128902458,2281901.0972397323,9057526.443297612,0.0,0.0,8730.599749041225,78233.49608253398,0.0,0.0,15867.340037028385,1597308.3,791112.5806229583,12367.339877470908,151410.932507704,8646.662531754924,12279.181369603095,43166.407670538705,912214.0107421452,2515561.8468639534,13339292.957866717,0.0,0.0,91313.9936359249,88917.46080850561,0.0,0.0,5191475600000.0,5194259600000.0,5191475600000.0,5191475600000.0,5142893799014.431,5190949119472.314,117352601640.55637,5191475600000.0,114971987268.40121,5191475600000.0,5191475600000.0,0.0,0.0,1444675146839.0696,5191475600000.0,0.0,0.0,82044207866.0,82043160000.0,82044207866.0,82044207866.0,81011138391.77412,82037118806.52199,2362125009.888172,82044207866.0,2129560943.1947696,82044207866.0,82044207866.0,0.0,0.0,22828498985.677116,82044207866.0,82044207866.0,447541.0,1381.99857705
23140.0,0.0,0.0,26502.899651111766,33135.8350221222,628.5658339019399,18625.306296671475,131.09297374446163,31134.132510857205,13881.958500638784,38309.94001028996,59058.56341635472,709325.2752339987,613010.6486019602,0.0,0.0,519.0370987510171,34567.2366996113,0.0,0.0,1082.2029623085728,257154.8,498575.3352993067,959.1849815239722,18967.191793883463,3391.994868976946,2026.9928219224844,771.2600917092836,66380.6458774359,451127.3379200885,881386.1652313962,0.0,0.0,5472.092881746301,640.0861627431323,0.0,0.0,384922800000.0,385004000000.0,384922800000.0,384922800000.0,384499324643.429,384858038864.605,2776391700.127756,384922800000.0,5002456797.026745,384922800000.0,384922800000.0,0.0,0.0,85886424576.43254,384922800000.0,0.0,0.0,5454151669.0,5454066000.0,5454151669.0,5454151669.0,5450189260.816599,5453807255.35206,40539856.438449696,5454151669.0,83362385.69176926,5454151669.0,5454151669.0,0.0,0.0,1368023254.9957156,5454151669.0,5454151669.0,33183.0,409.33632129
23180.0,0.0,0.0,170284.28579930044,197565.9309481625,121400.99497687593,133755.21043213457,539.2517132705611,53784.943188940924,66756.11231976793,141060.10149653882,988363.2127510841,1686374.1376861632,4566886.795724951,0.0,0.0,2238.6514125830136,14524.45571431548,0.0,0.0,3372.8057803755955,587151.9,68639.1847002419,4858.972204777697,70483.89317259261,89090.75676018941,17403.90966805195,10252.718899662654,550904.9450462543,345643.065514258,2474175.5344266817,0.0,0.0,23785.709134370394,102723.55318239806,0.0,0.0,874326723180.8561,874558800000.0,874326800000.0,874326723180.8561,874326723180.856,874326723180.856,384371459020.5668,874326800000.0,20548606688.439873,874326800000.0,874326800000.0,0.0,0.0,368542021247.0563,874326723180.856,0.0,0.0,14428086258.559175,14427798000.0,14428087342.0,14428086258.559175,14428086258.559175,14428086258.559175,6316510438.210084,14428087342.0,419534974.08290297,14428087342.0,14428087342.0,0.0,0.0,5914112582.712645,14428086258.559175,14428087342.0,75373.0,420.49170345
23190.0,0.0,0.0,49019.45968421645,335110.35860296694,21914.371875758025,267552.71378547564,119.85690215079563,6766.36408937493,17399.999999997774,170626.2607148832,96871.70546252365,367928.8580681996,792958.5228202202,0.0,0.0,383.48941896984667,21766.39848840818,0.0,0.0,133.70252801168067,836894.0,4937.622531297259,2591.8888713135025,19170.44369768664,168393.47233789068,4499.999999999991,1461.43815465673,14569.659293223312,311910.90875671926,370763.2376940047,0.0,0.0,3886.4412750923775,43858.140884052395,0.0,0.0,226896000000.0,227290400000.0,226896000000.0,226896000000.0,226896000000.0,226896000000.0,26321807226.5046,226896000000.0,2733098799.0316267,226896000000.0,226896000000.0,0.0,0.0,61325820313.016594,226896000000.0,0.0,0.0,3848138519.0,3848080000.0,3848138519.0,3848138519.0,3848138519.0,3848138519.0,389923491.371716,3848138519.0,44615543.9833336,3848138519.0,3848138519.0,0.0,0.0,940302411.1590974,3848138519.0,3848138519.0,19560.0,238.85244084
23240.0,0.0,0.0,73422.27471958748,654.0484055222273,53670.74263504622,64788.51932655001,1975.5531562363888,13654.6712584952,17399.999999997985,309429.6733567387,1255176.702911328,90278.7129765809,1028342.9634059588,0.0,0.0,1976.4520982770168,147373.1113112129,0.0,0.0,1415.6848754955352,3291.2,86761.00284816041,30.1326079249518,220072.60404467207,3136.606887906463,4499.999999999992,4570.680612874075,274925.7240412342,270807.8182955693,913365.7066115005,0.0,0.0,1132548.9304971388,131884.80621620154,0.0,0.0,309557600000.0,310010000000.0,309557600000.0,309557600000.0,309557600000.0,309557600000.0,48598763908.55559,309557600000.0,9786449982.112616,309557600000.0,309557600000.0,0.0,0.0,105403684449.62547,309557600000.0,0.0,0.0,8157654116.0,8157572000.0,8157654116.0,8157654116.0,8156101602.31655,8157654116.0,1252147526.134539,8157654116.0,308579750.4960788,8157654116.0,8157654116.0,0.0,0.0,2668448363.038916,8157654116.0,8157654116.0,26686.0,1072.39544334
23300.0,0.0,0.0,740290.8845304977,35817.801977619725,1718.5113039936684,221112.81479879384,14.52347054902571,40562.869948429776,17399.99999999871,171182.4855394796,109945.33893065665,329980.7881763926,1115298.503369295,0.0,0.0,985.7220582492477,106551.97889889187,0.0,0.0,348.85025774589263,137998.3,77780.95529709758,2141.273117931338,8384.625661294995,505062.9346520347,4500.000000000013,10745.188610864252,979222.0049812422,2983717.343704202,2300063.0933367247,0.0,0.0,34143.76026927075,997.4099574374704,0.0,0.0,517382816042.204,517708000000.0,517383200000.0,517382816042.204,516655094299.5801,517346449034.1148,48018335013.463646,517383200000.0,8748327732.114851,517383200000.0,517383200000.0,0.0,0.0,15659890018.42442,517382816042.204,0.0,0.0,17369568804.74131,17369456000.0,17369572535.0,17369568804.74131,17350745909.058952,17368592209.310333,1759077434.4341831,17369572535.0,572143566.6141671,17369572535.0,17369572535.0,0.0,0.0,960770743.6496052,17369568804.74131,17369572535.0,44602.0,570.46949076
23340.0,0.0,0.0,291640.10614271153,2883.008672007052,512.500977841008,321730.15815775073,0.0,8963.888147881347,17399.99999999633,52811.96989262831,3240571.547852728,535147.6302316859,3101258.227632212,0.0,0.0,96.98458401017596,228515.3239058152,0.0,0.0,136.38489240090223,27623.8,2686952.35314531,14701.701812852665,0.0,396874.82000045513,4500.000000000003,21086.469519096372,233768.87159889488,14914.570524919947,2479795.2582625262,0.0,0.0,16765.175313032454,134.82348147173315,0.0,0.0,431120691976.084,431137200000.0,431125600000.0,431120691976.084,0.0,431084057414.7567,13446052059.14432,431125600000.0,92349017829.18596,431125600000.0,431125600000.0,0.0,0.0,11697297172.447592,431120691976.0839,0.0,0.0,8678823444.117565,8678764000.0,8678864009.0,8678823444.117565,0.0,8678442059.834747,361543192.5456383,8678864009.0,2078769679.7401445,8678864009.0,8678864009.0,0.0,0.0,319896813.3982946,8678823444.117565,8678864009.0,37166.0,548.48386398
